,Qid,Question,Db_Id,hardness,Query Gold,Repeated,Query Generated,Most Frequent Query
155,775,Which African countries have a smaller population than that of any country in Asia?,world_1,extra,"SELECT Name FROM country WHERE Continent  =  ""Africa""  AND population  <  (SELECT min(population) FROM country WHERE Continent  =  ""Asia"")",7,"SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'
SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'
SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'
SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'
SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'
SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'
SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'",SELECT country.name FROM country WHERE country.population < (     SELECT MIN(country.population)     FROM country     WHERE country.continent = 'Asia' ) AND country.continent = 'Africa'
156,1029,What are the citizenships that are shared by singers with a birth year before 1945 and after 1955?,singer,hard,SELECT Citizenship FROM singer WHERE Birth_Year  <  1945 INTERSECT SELECT Citizenship FROM singer WHERE Birth_Year  >  1955,7,"SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955
SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955
SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955
SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955
SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955
SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955
SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955",SELECT DISTINCT citizenship FROM singer WHERE birth_year < 1945 OR birth_year > 1955
157,746,What are the names of nations speak both English and French?,world_1,extra,"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French""",7,"SELECT DISTINCT country.name FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'French' )
SELECT country.name FROM country WHERE country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'English' ) AND country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'French' )
SELECT country.name FROM country WHERE country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'English' ) AND country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'French' )
SELECT country.name FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND countrylanguage.language = 'French'
SELECT country.name FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND countrylanguage.language = 'French'
SELECT country.name FROM country WHERE country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'English' ) AND country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'French' )
SELECT country.name FROM country JOIN countrylanguage ON country.code = countrylanguage.countrycode WHERE countrylanguage.language = 'English' AND countrylanguage.language = 'French'",SELECT country.name FROM country WHERE country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'English' ) AND country.code IN (     SELECT countrycode     FROM countrylanguage     WHERE language = 'French' )
158,17,What is the average and maximum capacities for all stadiums ?,concert_singer,medium,"select avg(capacity) ,  max(capacity) from stadium",7,"SELECT AVG(capacity), MAX(capacity) FROM stadium
SELECT AVG(capacity), MAX(capacity) FROM stadium
SELECT AVG(capacity), MAX(capacity) FROM stadium
SELECT AVG(capacity), MAX(capacity) FROM stadium
SELECT AVG(capacity), MAX(capacity) FROM stadium
SELECT AVG(capacity), MAX(capacity) FROM stadium
SELECT AVG(capacity), MAX(capacity) FROM stadium","SELECT AVG(capacity), MAX(capacity) FROM stadium"
159,158,"For a volvo model, how many cylinders does the version with least accelerate have?",car_1,extra,SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Model  =  'volvo' ORDER BY T1.accelerate ASC LIMIT 1;,7,"SELECT MIN(accelerate), cylinders FROM cars_data WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo'))
SELECT MIN(accelerate), cylinders FROM cars_data WHERE makeid IN (SELECT makeid FROM car_names WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo')))
SELECT MIN(accelerate), cylinders FROM cars_data WHERE makeid IN (SELECT makeid FROM car_names WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo')))
SELECT MIN(accelerate), cylinders FROM cars_data WHERE makeid IN (SELECT makeid FROM car_names WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo')))
SELECT MIN(accelerate), cylinders FROM cars_data WHERE makeid IN (SELECT makeid FROM car_names WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo')))
SELECT MIN(accelerate), cylinders FROM cars_data WHERE makeid IN (SELECT makeid FROM car_names WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo')))
SELECT MIN(accelerate), cylinders FROM cars_data WHERE makeid IN (SELECT makeid FROM car_names WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo')))","SELECT MIN(accelerate), cylinders FROM cars_data WHERE makeid IN (SELECT makeid FROM car_names WHERE model IN (SELECT model FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE maker = 'volvo')))"
160,912,How many likes does Kyle have?,network_1,medium,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",7,"SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')
SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')
SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')
SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')
SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')
SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')
SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')",SELECT COUNT(*) FROM likes WHERE liked_id = (SELECT id FROM highschooler WHERE name = 'Kyle')
161,526,What are the names and ids of every course with less than 2 sections?,student_transcripts_tracking,medium,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2",7,"SELECT course_name, course_id FROM courses WHERE course_id IN (     SELECT course_id     FROM sections     GROUP BY course_id     HAVING COUNT(*) < 2 )
SELECT course_id, course_name FROM courses WHERE course_id IN (SELECT course_id FROM sections GROUP BY course_id HAVING COUNT(*) < 2)
SELECT course_name, course_id FROM courses WHERE course_id IN (SELECT course_id FROM sections GROUP BY course_id HAVING COUNT(*) < 2)
SELECT course_name, course_id FROM courses WHERE course_id IN (SELECT course_id FROM sections GROUP BY course_id HAVING COUNT(*) < 2)
SELECT course_id, course_name FROM courses WHERE course_id IN (SELECT course_id FROM sections GROUP BY course_id HAVING COUNT(*) < 2)
SELECT course_name, course_id FROM courses WHERE course_id IN (SELECT course_id FROM sections GROUP BY course_id HAVING COUNT(*) < 2)
SELECT course_id, course_name FROM courses WHERE course_id IN (SELECT course_id FROM sections GROUP BY course_id HAVING COUNT(*) < 2)","SELECT course_id, course_name FROM courses WHERE course_id IN (SELECT course_id FROM sections GROUP BY course_id HAVING COUNT(*) < 2)"
162,464,"What is the name of the winner who has won the most matches, and how many rank points does this player have?",wta_1,hard,"SELECT winner_name ,  winner_rank_points FROM matches GROUP BY winner_name ORDER BY count(*) DESC LIMIT 1",7,"SELECT first_name, last_name, ranking_points FROM players, rankings WHERE players.player_id = rankings.player_id ORDER BY ranking_points DESC LIMIT 1
SELECT first_name, last_name, ranking_points FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE ranking_points = (SELECT MAX(ranking_points) FROM rankings)
SELECT first_name, last_name, ranking_points FROM players, rankings WHERE players.player_id = rankings.player_id ORDER BY ranking_points DESC LIMIT 1
SELECT first_name, last_name, ranking_points FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE ranking = 1 ORDER BY ranking_points DESC LIMIT 1
SELECT first_name, last_name, winner_rank_points FROM players JOIN matches ON players.player_id = matches.winner_id ORDER BY winner_rank_points DESC LIMIT 1
SELECT first_name, last_name, ranking_points FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE ranking_points = (SELECT MAX(ranking_points) FROM rankings)
SELECT first_name, last_name, ranking_points FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE ranking_points = (SELECT MAX(ranking_points) FROM rankings)","SELECT first_name, last_name, ranking_points FROM players JOIN rankings ON players.player_id = rankings.player_id WHERE ranking_points = (SELECT MAX(ranking_points) FROM rankings)"
163,401,Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.,course_teach,hard,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name",7,"SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC
SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC","SELECT teacher.name, course.course FROM teacher JOIN course_arrange ON teacher.teacher_id = course_arrange.teacher_id JOIN course ON course_arrange.course_id = course.course_id ORDER BY teacher.name ASC"
164,849,How many orchestras does each record company manage?,orchestra,medium,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",7,"SELECT record_company, COUNT(*) FROM orchestra GROUP BY record_company
SELECT record_company, COUNT(*) FROM orchestra GROUP BY record_company
SELECT record_company, COUNT(orchestra_id) FROM orchestra GROUP BY record_company
SELECT record_company, COUNT(DISTINCT orchestra) FROM orchestra GROUP BY record_company
SELECT record_company, COUNT(DISTINCT orchestra) FROM orchestra GROUP BY record_company
SELECT record_company, COUNT(*) FROM orchestra GROUP BY record_company
SELECT record_company, COUNT(*) FROM orchestra GROUP BY record_company","SELECT record_company, COUNT(*) FROM orchestra GROUP BY record_company"
165,1033,What are the names of properties that are either houses or apartments with more than 1 room?,real_estate_properties,hard,"SELECT property_name FROM Properties WHERE property_type_code  =  ""House"" UNION SELECT property_name FROM Properties WHERE property_type_code  =  ""Apartment"" AND room_count  >  1",7,"SELECT property_name FROM properties WHERE property_type_code IN ('hse', 'apt') AND room_count > 1
SELECT property_name FROM properties WHERE property_type_code IN ('H', 'A') AND room_count > 1
SELECT properties.property_name FROM properties JOIN ref_property_types ON properties.property_type_code = ref_property_types.property_type_code JOIN ref_feature_types ON properties.property_type_code = ref_feature_types.feature_type_code WHERE ref_property_types.property_type_description IN ('House', 'Apartment') AND properties.room_count > 1
SELECT property_name FROM properties WHERE property_type_code IN (SELECT property_type_code FROM ref_property_types WHERE property_type_description IN ('House', 'Apartment')) AND room_count > 1
SELECT property_name FROM properties WHERE property_type_code IN ('house', 'apartment') AND room_count > 1
SELECT property_name FROM properties WHERE property_type_code IN ('H', 'A') AND room_count > 1
SELECT properties.property_name FROM properties JOIN ref_property_types ON properties.property_type_code = ref_property_types.property_type_code JOIN ref_feature_types ON properties.property_type_code = ref_feature_types.feature_type_code WHERE ref_property_types.property_type_description IN ('House', 'Apartment') AND properties.room_count > 1","SELECT property_name FROM properties WHERE property_type_code IN ('H', 'A') AND room_count > 1"
