Question,difficulty,Ground Truth SQL,Basic Predicted SQL,Advanced Predicted SQL,EX Basic,EX Advanced
What is the language of the card that has azorius watermark? List out the type of this card.,simple,"SELECT DISTINCT T2.language, T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.watermark = 'azorius'",NULL,"SELECT T2.language, T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.id = T2.id WHERE T1.watermark = 'Azorius'",0,0
"Of all the cards that are designed by Aaron Miller, how many of them are incredibly powerful?",moderate,SELECT SUM(CASE WHEN artist = 'Aaron Miller' AND cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL THEN 1 ELSE 0 END) FROM cards,SELECT COUNT(*) AS powerful_cards_count FROM cards WHERE artist = 'Aaron Miller' AND (cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL),NULL,1,0
How many cards available in paper have a positive starting maximum hand size?,simple,SELECT SUM(CASE WHEN availability = 'paper' AND hAND = '3' THEN 1 ELSE 0 END) FROM cards,SELECT COUNT(*)  FROM cards  WHERE availability LIKE '%paper%'  AND hand = '3',NULL,1,0
Please list the names of the cards that have a text box.,simple,SELECT DISTINCT name FROM cards WHERE isTextless = 0,SELECT name FROM cards WHERE isTextless = 0,SELECT name FROM cards WHERE isTextless = 0,1,1
"What's the unconverted mana cost of the card ""Ancestor's Chosen""?",simple,SELECT DISTINCT manaCost FROM cards WHERE name = 'Ancestor''s Chosen',SELECT convertedmanacost FROM cards WHERE name = 'Ancestor`s Chosen',SELECT convertedmanacost FROM cards WHERE asciiname = 'Ancestor`s Chosen',0,0
"Among the cards with a white border color, how many of them have unknown power?",simple,SELECT SUM(CASE WHEN power LIKE '%*%' OR power IS NULL THEN 1 ELSE 0 END) FROM cards WHERE borderColor = 'white',SELECT COUNT(*)  FROM cards  WHERE bordercolor = 'white' AND (power = '*' OR power IS NULL),SELECT COUNT(*) FROM cards WHERE bordercolor = 'White' AND (power = '*' OR power IS NULL),0,0
Which of the cards that are a promotional painting have multiple faces on the same card? Please list their names.,simple,SELECT DISTINCT name FROM cards WHERE isPromo = 1 AND side IS NOT NULL,SELECT c.name FROM cards c WHERE c.isPromo = 1 AND c.side IS NOT NULL,SELECT T1.name FROM cards AS T1 WHERE T1.isPromo = 1 AND T1.side IS NOT NULL,1,1
"What's the list of all types for the card ""Molimo, Maro-Sorcerer""?",simple,"SELECT DISTINCT subtypes, supertypes FROM cards WHERE name = 'Molimo, Maro-Sorcerer'","SELECT types FROM cards WHERE name = 'Molimo, Maro-Sorcerer'","SELECT types FROM cards WHERE name = 'Molimo, Maro-Sorcerer'",0,0
"Please list the websites where I can purchase the cards that have the promotional type of ""bundle"".",simple,SELECT DISTINCT purchaseUrls FROM cards WHERE promoTypes = 'bundle',SELECT purchaseurls FROM cards WHERE promotypes = 'bundle',SELECT T2.purchaseurls FROM cards AS T1 INNER JOIN cards AS T2 ON T1.id = T2.cardkingdomid WHERE T2.promotypes = 'bundle',1,0
"How many artists have designed a card with a black border color and is available in both ""arena"" and ""mtgo"" printing type?",simple,"SELECT COUNT(CASE WHEN availability LIKE '%arena,mtgo%' AND borderColor = 'black' THEN 1 ELSE NULL END) FROM cards","SELECT COUNT(DISTINCT artist) AS num_artists FROM cards WHERE bordercolor = 'black' AND availability LIKE '%arena%' AND availability LIKE '%mtgo%' AND printings LIKE '%arena,mtgo%'","SELECT COUNT(DISTINCT T1.artist) FROM cards AS T1 WHERE T1.bordercolor = 'black' AND T1.availability LIKE '%arena,mtgo%' AND T1.printings LIKE '%arena,mtgo%'",0,0
"Which card costs more converted mana, ""Serra Angel"" or ""Shrine Keeper""?",moderate,"SELECT name FROM cards WHERE name IN ('Serra Angel', 'Shrine Keeper') ORDER BY convertedManaCost DESC LIMIT 1","SELECT name, convertedmanacost FROM cards WHERE name IN ('Serra Angel', 'Shrine Keeper') ORDER BY convertedmanacost DESC LIMIT 1","SELECT T1.name, T1.convertedmanacost FROM cards AS T1 WHERE T1.name IN ('Serra Angel', 'Shrine Keeper') ORDER BY T1.convertedmanacost DESC LIMIT 1",0,0
"Which artist designed the card whose promotional name is ""Battra, Dark Destroyer""?",simple,"SELECT artist FROM cards WHERE flavorName = 'Battra, Dark Destroyer'","SELECT artist FROM cards WHERE flavorName = 'Battra, Dark Destroyer'","SELECT T2.artist FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.flavorName = 'Battra, Dark Destroyer'",1,0
Please list the names of the top 3 cards with the highest converted mana cost and have a 2003 card frame style.,simple,SELECT name FROM cards WHERE frameVersion = 2003 ORDER BY convertedManaCost DESC LIMIT 3,SELECT name FROM cards WHERE frameVersion = '2003' ORDER BY convertedmanacost DESC LIMIT 3,SELECT name FROM cards WHERE frameversion = '2003' ORDER BY convertedmanacost DESC LIMIT 3,1,1
"What's the Italian name of the set of cards with ""Ancestor's Chosen"" is in?",moderate,SELECT translation FROM set_translations WHERE setCode IN ( SELECT setCode FROM cards WHERE name = 'Ancestor''s Chosen' ) AND language = 'Italian',SELECT set_translations.translation FROM set_translations JOIN sets ON set_translations.setcode = sets.code WHERE sets.name = 'Ancestor''s Chosen' AND set_translations.language = 'Italian',SELECT T2.translation FROM set_translations AS T1 INNER JOIN sets AS T2 ON T1.setcode = T2.code WHERE T1.language = 'Italian' AND T2.name = 'Ancestor''s Chosen',0,0
"How many translations are there for the set of cards with ""Angel of Mercy"" in it?",simple,SELECT COUNT(DISTINCT translation) FROM set_translations WHERE setCode IN ( SELECT setCode FROM cards WHERE name = 'Angel of Mercy' ) AND translation IS NOT NULL,SELECT COUNT(*) AS translation_count FROM set_translations st JOIN sets s ON st.setcode = s.code WHERE s.name LIKE '%Angel of Mercy%',SELECT COUNT(T2.translation) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setcode WHERE T1.name LIKE '%Angel of Mercy%',0,0
"Please list the names of the cards in the set ""Hauptset Zehnte Edition"".",simple,SELECT DISTINCT T1.name FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T2.translation = 'Hauptset Zehnte Edition',SELECT cards.name FROM cards JOIN sets ON cards.setcode = sets.code WHERE sets.name = 'Hauptset Zehnte Edition',SELECT T1.name FROM cards AS T1 INNER JOIN set_translations AS T2 ON T1.setcode = T2.setcode WHERE T2.translation = 'Hauptset Zehnte Edition',0,1
"For the set of cards with ""Ancestor's Chosen"" in it, is there a Korean version of it?",moderate,"SELECT IIF(SUM(CASE WHEN T2.language = 'Korean' AND T2.translation IS NOT NULL THEN 1 ELSE 0 END) > 0, 'YES', 'NO') FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T1.name = 'Ancestor''s Chosen'","SELECT DISTINCT c.id, c.name, c.uuid, fd.language FROM cards c JOIN foreign_data fd ON c.uuid = fd.uuid WHERE c.name = 'Ancestor''s Chosen' AND fd.language = 'Korean'",SELECT COUNT(*) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.id = T2.id WHERE T1.name = 'Ancestor''s Chosen' AND T2.language = 'Korean',0,0
"Among the cards in the set ""Hauptset Zehnte Edition"", how many of them are designed by Adam Rex?",moderate,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T2.translation = 'Hauptset Zehnte Edition' AND T1.artist = 'Adam Rex',SELECT COUNT(*) AS designed_by_adam_count FROM cards WHERE setcode = 'H10' AND artist = 'Adam Rex',NULL,0,0
"How many cards are there in the base set of ""Hauptset Zehnte Edition""?",simple,SELECT T1.baseSetSize FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation = 'Hauptset Zehnte Edition',SELECT basesetsize AS number_of_cards FROM sets WHERE name = 'Hauptset Zehnte Edition',SELECT baseSetSize FROM sets WHERE translation = 'Hauptset Zehnte Edition',0,0
"What is the Simplified Chinese translation of the name of the set ""Eighth Edition""?",moderate,SELECT T2.translation FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.name = 'Eighth Edition' AND T2.language = 'Chinese Simplified',SELECT translation  FROM set_translations  WHERE setcode = '8ED' AND language = 'Chinese Simplified',SELECT T2.translation FROM set_translations AS T1 INNER JOIN sets AS T2 ON T1.setcode = T2.code WHERE T2.name = 'Eighth Edition' AND T1.language = 'Chinese Simplified',1,0
"Did the set of cards with ""Angel of Mercy"" appear on Magic: The Gathering Online?",moderate,"SELECT IIF(T2.mtgoCode IS NOT NULL, 'YES', 'NO') FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Angel of Mercy'",SELECT DISTINCT s.code FROM sets s JOIN cards c ON s.code = c.setcode WHERE c.name = 'Angel of Mercy' AND s.mtgocode IS NOT NULL,SELECT COUNT(*) FROM sets AS T1 INNER JOIN cards AS T2 ON T1.code = T2.setcode WHERE T2.name = 'Angel of Mercy' AND T1.mtgoCode IS NOT NULL,0,0
"When was the set of cards with ""Ancestor's Chosen"" released?",simple,SELECT DISTINCT T2.releaseDate FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Ancestor''s Chosen',SELECT releasedate FROM sets WHERE name = 'Ancestor''s Chosen',SELECT releasedate FROM sets WHERE name = 'Ancestor''s Chosen',0,0
"What is the expansion type of the set ""Hauptset Zehnte Edition""?",simple,SELECT T1.type FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation = 'Hauptset Zehnte Edition',SELECT type FROM sets WHERE name = 'Hauptset Zehnte Edition',SELECT T2.type FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.id = T2.id WHERE T2.translation = 'Hauptset Zehnte Edition',0,0
"Among the sets in the block ""Ice Age"", how many of them have an Italian translation?",moderate,SELECT COUNT(DISTINCT T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.block = 'Ice Age' AND T2.language = 'Italian' AND T2.translation IS NOT NULL,SELECT COUNT(*) AS italian_translation_count FROM sets s JOIN set_translations st ON s.code = st.setcode WHERE s.block = 'Ice Age' AND st.language = 'Italian' AND st.translation IS NOT NULL,NULL,1,0
Is the set of cards with Adarkar Valkyrie only available outside the United States?,moderate,"SELECT IIF(isForeignOnly = 1, 'YES', 'NO') FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Adarkar Valkyrie'",SELECT isforeignonly  FROM sets  JOIN cards ON sets.code = cards.setcode  WHERE cards.name = 'Adarkar Valkyrie',SELECT COUNT(*) FROM cards AS T1 INNER JOIN sets AS T2 ON T1.setcode = T2.code WHERE T1.name = 'Adarkar Valkyrie' AND T2.isforeignonly = 1,0,0
"Among the sets of cards that have an Italian translation, how many of them have a base set number of under 100?",moderate,SELECT COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation IS NOT NULL AND T1.baseSetSize < 100 AND T2.language = 'Italian',SELECT COUNT(*)  FROM sets s JOIN set_translations st ON s.code = st.setcode WHERE st.language = 'Italian' AND s.basesetsize < 100,NULL,1,0
How many cards in the set Coldsnap have a black border color?,simple,SELECT SUM(CASE WHEN T1.borderColor = 'black' THEN 1 ELSE 0 END) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap',SELECT COUNT(*) AS black_border_count FROM cards WHERE setcode = 'Coldsnap' AND bordercolor = 'black',NULL,0,0
Please list the name of the cards in the set Coldsnap with the highest converted mana cost.,simple,SELECT T1.name FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap' ORDER BY T1.convertedManaCost DESC LIMIT 1,SELECT name FROM cards WHERE setcode = (SELECT code FROM sets WHERE name = 'Coldsnap') ORDER BY convertedmanacost DESC LIMIT 1,SELECT name FROM cards WHERE setcode = (SELECT id FROM sets WHERE name = 'Coldsnap') ORDER BY convertedmanacost DESC LIMIT 1,1,0
"Which of these artists have designed a card in the set Coldsnap, Jeremy Jarvis, Aaron Miller or Chippy?",challenging,SELECT T1.artist FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE (T2.name = 'Coldsnap' AND T1.artist = 'Chippy') OR (T2.name = 'Coldsnap' AND T1.artist = 'Aaron Miller') OR (T2.name = 'Coldsnap' AND T1.artist = 'Jeremy Jarvis') GROUP BY T1.artist,"SELECT DISTINCT artist FROM cards WHERE setcode = 'Coldsnap' AND artist IN ('Jeremy Jarvis', 'Aaron Miller', 'Chippy')","SELECT DISTINCT T1.artist FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.id = T2.id WHERE T1.setcode = 'Coldsnap' AND T1.artist IN ('Jeremy Jarvis', 'Aaron Miller', 'Chippy')",0,0
What is card number 4 in the set Coldsnap?,simple,SELECT T1.name FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap' AND T1.number = 4,"SELECT cards.number, cards.name, sets.name AS set_name FROM cards JOIN sets ON cards.setcode = sets.code WHERE sets.name = 'Coldsnap' AND cards.number = 4",SELECT number FROM cards WHERE name = 'Coldsnap' AND number = 4,0,0
"Among the cards with converted mana cost higher than 5 in the set Coldsnap, how many of them have unknown power?",moderate,SELECT SUM(CASE WHEN T1.power LIKE '*' OR T1.power IS NULL THEN 1 ELSE 0 END) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap' AND T1.convertedManaCost > 5,SELECT COUNT(*)  FROM cards  WHERE convertedManaCost > 5  AND setcode = 'Coldsnap'  AND (power = '*' OR power IS NULL),SELECT COUNT(*) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.id = T2.id WHERE T1.setcode = 'Coldsnap' AND T1.convertedmanacost > 5 AND (T1.power = '*' OR T1.power IS NULL),0,0
"What is the Italian flavor text of the card ""Ancestor's Chosen""?",moderate,SELECT T2.flavorText FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Ancestor''s Chosen' AND T2.language = 'Italian',SELECT flavorText FROM foreign_data JOIN cards ON cards.id = foreign_data.id WHERE cards.name = 'Ancestor''s Chosen' AND foreign_data.language = 'Italian',SELECT T2.flavortext FROM foreign_data AS T1 INNER JOIN cards AS T2 ON T1.uuid = T2.uuid WHERE T1.language = 'Italian' AND T2.name = 'Ancestor''s Chosen',0,0
"Please list all the foreign languages in which the card ""Ancestor's Chosen"" has a flavor text.",simple,SELECT T2.language FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Ancestor''s Chosen' AND T2.flavorText IS NOT NULL,SELECT DISTINCT language FROM foreign_data JOIN cards ON foreign_data.uuid = cards.uuid WHERE cards.name = 'Ancestor''s Chosen' AND foreign_data.flavortext IS NOT NULL,NULL,1,0
"What's the German type of the card ""Ancestor's Chosen""?",simple,SELECT DISTINCT T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Ancestor''s Chosen' AND T2.language = 'German',SELECT type FROM foreign_data WHERE name = 'Ancestor''s Chosen' AND language = 'German',SELECT T2.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.id = T2.id WHERE T1.name = 'Ancestor''s Chosen' AND T2.language = 'German',0,0
Please list the Italian text ruling of all the cards in the set Coldsnap.,moderate,SELECT DISTINCT T1.text FROM foreign_data AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid INNER JOIN sets AS T3 ON T3.code = T2.setCode WHERE T3.name = 'Coldsnap' AND T1.language = 'Italian',"SELECT c.name AS card_name, r.text AS ruling_text FROM rulings r JOIN cards c ON r.uuid = c.uuid JOIN sets s ON c.setcode = s.code JOIN set_translations st ON s.code = st.setcode WHERE st.language = 'Italian' AND s.name = 'Coldsnap'",SELECT T2.text FROM rulings AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'Italian' AND T1.date IS NOT NULL AND T1.text IS NOT NULL AND T1.uuid IS NOT NULL AND T2.name = 'Coldsnap',0,0
Please list the Italian names of the cards in the set Coldsnap with the highest converted mana cost.,moderate,SELECT T2.name FROM foreign_data AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid INNER JOIN sets AS T3 ON T3.code = T2.setCode WHERE T3.name = 'Coldsnap' AND T1.language = 'Italian' ORDER BY T2.convertedManaCost DESC,SELECT c.asciiname FROM cards c JOIN sets s ON c.setcode = s.code JOIN foreign_data fd ON c.scryfallid = fd.multiverseid WHERE s.name = 'Coldsnap' AND fd.language = 'Italian' ORDER BY c.convertedmanacost DESC LIMIT 1,SELECT T2.asciiname FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.id = T2.id INNER JOIN sets AS T3 ON T1.setcode = T3.code WHERE T3.name = 'Coldsnap' AND T2.language = 'Italian' AND T1.convertedmanacost = (SELECT MAX(convertedmanacost) FROM cards),0,0
When was the ruling for the card 'Reminisce' created?,simple,SELECT T2.date FROM cards AS T1 INNER JOIN rulings AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Reminisce',SELECT rulings.date FROM rulings JOIN cards ON rulings.uuid = cards.uuid WHERE cards.name = 'Reminisce',SELECT T2.date FROM rulings AS T1 INNER JOIN cards AS T2 ON T1.uuid = T2.uuid WHERE T2.name = 'Reminisce',1,0
What is the percentage of the cards with a converted mana cost of 7 in the set Coldsnap?,moderate,SELECT CAST(SUM(CASE WHEN T1.convertedManaCost = 7 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap',SELECT (SUM(CASE WHEN cards.convertedmanacost = 7 THEN 1 ELSE 0 END) * 1.0 / COUNT(*)) * 100 AS percentage FROM cards JOIN sets ON cards.setcode = sets.code WHERE sets.name = 'Coldsnap',NULL,1,0
What is the percentage of incredibly powerful cards in the set Coldsnap?,challenging,SELECT CAST(SUM(CASE WHEN T1.cardKingdomFoilId IS NOT NULL AND T1.cardKingdomId IS NOT NULL THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap',SELECT    (SUM(CASE WHEN cards.cardKingdomFoilId IS NOT NULL AND cards.cardKingdomId IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*)) * 100 AS percentage_incredibly_powerful FROM    cards WHERE    cards.name = 'Coldsnap',NULL,0,0
